"quality","class","variable","value"
6,"Mediocre","Free sulfur dioxide",0.0119575809636188
5,"Mediocre","Free sulfur dioxide",0.681163599592547
6,"Mediocre","Free sulfur dioxide",1.25476875841734
5,"Mediocre","Free sulfur dioxide",-0.848450157273575
5,"Mediocre","Free sulfur dioxide",-0.179244138644646
6,"Mediocre","Free sulfur dioxide",1.25476875841734
4,"Poor","Free sulfur dioxide",-0.657248437665309
5,"Mediocre","Free sulfur dioxide",0.681163599592547
5,"Mediocre","Free sulfur dioxide",1.25476875841734
6,"Mediocre","Free sulfur dioxide",0.585562739788414
5,"Mediocre","Free sulfur dioxide",0.203159300571884
6,"Mediocre","Free sulfur dioxide",0.203159300571884
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
6,"Mediocre","Free sulfur dioxide",0.489961879984282
6,"Mediocre","Free sulfur dioxide",2.49757993587107
6,"Mediocre","Free sulfur dioxide",-0.657248437665309
5,"Mediocre","Free sulfur dioxide",-0.274844998448779
6,"Mediocre","Free sulfur dioxide",0.203159300571884
5,"Mediocre","Free sulfur dioxide",1.54157133782974
7,"Good","Free sulfur dioxide",-0.274844998448779
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
6,"Mediocre","Free sulfur dioxide",0.77676445939668
6,"Mediocre","Free sulfur dioxide",0.394361020180149
5,"Mediocre","Free sulfur dioxide",-0.0836432788405138
5,"Mediocre","Free sulfur dioxide",1.73277305743801
6,"Mediocre","Free sulfur dioxide",-0.466046718057044
7,"Good","Free sulfur dioxide",0.298760160376017
6,"Mediocre","Free sulfur dioxide",1.25476875841734
6,"Mediocre","Free sulfur dioxide",-0.179244138644646
7,"Good","Free sulfur dioxide",-0.370445858252912
6,"Mediocre","Free sulfur dioxide",0.0119575809636188
5,"Mediocre","Free sulfur dioxide",0.107558440767751
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
5,"Mediocre","Free sulfur dioxide",0.298760160376017
8,"Good","Free sulfur dioxide",0.107558440767751
5,"Mediocre","Free sulfur dioxide",0.107558440767751
5,"Mediocre","Free sulfur dioxide",0.203159300571884
6,"Mediocre","Free sulfur dioxide",1.54157133782974
5,"Mediocre","Free sulfur dioxide",0.203159300571884
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
7,"Good","Free sulfur dioxide",-0.0836432788405138
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
5,"Mediocre","Free sulfur dioxide",4.79200057117025
5,"Mediocre","Free sulfur dioxide",1.44597047802561
5,"Mediocre","Free sulfur dioxide",1.44597047802561
5,"Mediocre","Free sulfur dioxide",1.44597047802561
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
6,"Mediocre","Free sulfur dioxide",0.967966179004945
6,"Mediocre","Free sulfur dioxide",0.77676445939668
5,"Mediocre","Free sulfur dioxide",-0.370445858252912
5,"Mediocre","Free sulfur dioxide",0.872365319200812
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
6,"Mediocre","Free sulfur dioxide",0.298760160376017
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
5,"Mediocre","Free sulfur dioxide",1.82837391724214
6,"Mediocre","Free sulfur dioxide",-0.0836432788405138
6,"Mediocre","Free sulfur dioxide",0.681163599592547
6,"Mediocre","Free sulfur dioxide",-0.370445858252912
6,"Mediocre","Free sulfur dioxide",0.0119575809636188
6,"Mediocre","Free sulfur dioxide",-0.274844998448779
6,"Mediocre","Free sulfur dioxide",-0.274844998448779
5,"Mediocre","Free sulfur dioxide",0.77676445939668
6,"Mediocre","Free sulfur dioxide",-0.657248437665309
5,"Mediocre","Free sulfur dioxide",0.77676445939668
5,"Mediocre","Free sulfur dioxide",-0.274844998448779
5,"Mediocre","Free sulfur dioxide",1.54157133782974
7,"Good","Free sulfur dioxide",0.77676445939668
6,"Mediocre","Free sulfur dioxide",0.585562739788414
6,"Mediocre","Free sulfur dioxide",1.73277305743801
6,"Mediocre","Free sulfur dioxide",0.203159300571884
6,"Mediocre","Free sulfur dioxide",1.73277305743801
5,"Mediocre","Free sulfur dioxide",1.25476875841734
6,"Mediocre","Free sulfur dioxide",0.967966179004945
6,"Mediocre","Free sulfur dioxide",0.0119575809636188
6,"Mediocre","Free sulfur dioxide",1.25476875841734
6,"Mediocre","Free sulfur dioxide",1.15916789861321
5,"Mediocre","Free sulfur dioxide",1.54157133782974
6,"Mediocre","Free sulfur dioxide",2.21077735645867
6,"Mediocre","Free sulfur dioxide",1.25476875841734
5,"Mediocre","Free sulfur dioxide",1.54157133782974
6,"Mediocre","Free sulfur dioxide",0.203159300571884
5,"Mediocre","Total sulfur dioxide",-0.37901411729367
5,"Mediocre","Total sulfur dioxide",0.624167961720932
5,"Mediocre","Total sulfur dioxide",0.228975021503058
6,"Mediocre","Total sulfur dioxide",0.411371763142077
5,"Mediocre","Total sulfur dioxide",-0.37901411729367
5,"Mediocre","Total sulfur dioxide",-0.196617375654652
5,"Mediocre","Total sulfur dioxide",0.38097230620224
7,"Good","Total sulfur dioxide",-0.774207057511544
7,"Good","Total sulfur dioxide",-0.865405428331053
5,"Mediocre","Total sulfur dioxide",1.68814895461521
5,"Mediocre","Total sulfur dioxide",0.563369047841259
5,"Mediocre","Total sulfur dioxide",1.68814895461521
5,"Mediocre","Total sulfur dioxide",0.38097230620224
5,"Mediocre","Total sulfur dioxide",-0.531011401992853
5,"Mediocre","Total sulfur dioxide",2.99532560302817
5,"Mediocre","Total sulfur dioxide",3.08652397384768
7,"Good","Total sulfur dioxide",1.71854841155504
5,"Mediocre","Total sulfur dioxide",0.289773935382731
4,"Poor","Total sulfur dioxide",-0.531011401992853
6,"Mediocre","Total sulfur dioxide",0.289773935382731
6,"Mediocre","Total sulfur dioxide",0.411371763142077
5,"Mediocre","Total sulfur dioxide",0.745765789480277
5,"Mediocre","Total sulfur dioxide",-0.287815746474161
5,"Mediocre","Total sulfur dioxide",0.624167961720932
6,"Mediocre","Total sulfur dioxide",-0.196617375654652
5,"Mediocre","Total sulfur dioxide",-0.713408143631871
5,"Mediocre","Total sulfur dioxide",-1.07820162690991
5,"Mediocre","Total sulfur dioxide",-0.287815746474161
5,"Mediocre","Total sulfur dioxide",-0.348614660353834
6,"Mediocre","Total sulfur dioxide",-0.926204342210726
5,"Mediocre","Total sulfur dioxide",1.08015981581848
6,"Mediocre","Total sulfur dioxide",-0.287815746474161
5,"Mediocre","Total sulfur dioxide",2.02254298095341
6,"Mediocre","Total sulfur dioxide",1.11055927275831
5,"Mediocre","Total sulfur dioxide",0.107377193743712
6,"Mediocre","Total sulfur dioxide",-0.865405428331053
6,"Mediocre","Total sulfur dioxide",-0.956603799150563
7,"Good","Total sulfur dioxide",-0.500611945053016
4,"Poor","Total sulfur dioxide",-0.835005971391217
5,"Mediocre","Total sulfur dioxide",1.23215710051766
5,"Mediocre","Total sulfur dioxide",1.23215710051766
4,"Poor","Total sulfur dioxide",-0.0142206340156333
6,"Mediocre","Total sulfur dioxide",-0.987003256090399
5,"Mediocre","Total sulfur dioxide",-0.713408143631871
5,"Mediocre","Total sulfur dioxide",-1.07820162690991
4,"Poor","Total sulfur dioxide",0.563369047841259
5,"Mediocre","Total sulfur dioxide",2.05294243789324
5,"Mediocre","Total sulfur dioxide",-0.287815746474161
5,"Mediocre","Total sulfur dioxide",-1.04780216997007
5,"Mediocre","Total sulfur dioxide",1.50575221297619
5,"Mediocre","Total sulfur dioxide",-0.713408143631871
6,"Mediocre","Total sulfur dioxide",-0.956603799150563
6,"Mediocre","Total sulfur dioxide",-0.987003256090399
5,"Mediocre","Total sulfur dioxide",2.20493972259243
6,"Mediocre","Total sulfur dioxide",0.80656470335995
5,"Mediocre","Total sulfur dioxide",-0.0446200909554697
5,"Mediocre","Total sulfur dioxide",-1.10860108384974
5,"Mediocre","Total sulfur dioxide",1.9313446101339
5,"Mediocre","Total sulfur dioxide",0.228975021503058
6,"Mediocre","Total sulfur dioxide",-0.0142206340156333
5,"Mediocre","Total sulfur dioxide",0.168176107623385
5,"Mediocre","Total sulfur dioxide",1.99214352401357
7,"Good","Total sulfur dioxide",-0.348614660353834
5,"Mediocre","Total sulfur dioxide",0.228975021503058
5,"Mediocre","Total sulfur dioxide",-1.07820162690991
5,"Mediocre","Total sulfur dioxide",-1.07820162690991
5,"Mediocre","Total sulfur dioxide",-0.227016832594488
5,"Mediocre","Total sulfur dioxide",-0.956603799150563
5,"Mediocre","Total sulfur dioxide",0.563369047841259
6,"Mediocre","Total sulfur dioxide",-0.835005971391217
6,"Mediocre","Total sulfur dioxide",-0.591810315872525
5,"Mediocre","Total sulfur dioxide",1.50575221297619
5,"Mediocre","Total sulfur dioxide",1.44495329909652
4,"Poor","Total sulfur dioxide",-0.105419004835143
5,"Mediocre","Total sulfur dioxide",1.11055927275831
5,"Mediocre","Total sulfur dioxide",-0.135818461774979
5,"Mediocre","Total sulfur dioxide",-0.135818461774979
6,"Mediocre","Total sulfur dioxide",-0.500611945053016
5,"Mediocre","Total sulfur dioxide",1.01936090193881
4,"Poor","Total sulfur dioxide",2.20493972259243
5,"Mediocre","Total sulfur dioxide",-0.956603799150563
5,"Mediocre","Total sulfur dioxide",0.624167961720932
5,"Mediocre","Total sulfur dioxide",0.80656470335995
5,"Mediocre","Total sulfur dioxide",0.137776650683549
6,"Mediocre","Total sulfur dioxide",0.441771220081913
5,"Mediocre","Total sulfur dioxide",-0.196617375654652
6,"Mediocre","Total sulfur dioxide",2.72173049056965
5,"Mediocre","Total sulfur dioxide",-0.47021248811318
5,"Mediocre","Total sulfur dioxide",2.38733646423144
5,"Mediocre","Total sulfur dioxide",-0.683008686692035
5,"Mediocre","Total sulfur dioxide",2.84332831832899
6,"Mediocre","Total sulfur dioxide",2.72173049056965
5,"Mediocre","Total sulfur dioxide",2.63053211975014
5,"Mediocre","Total sulfur dioxide",-0.47021248811318
4,"Poor","Total sulfur dioxide",1.17135818663799
6,"Mediocre","Total sulfur dioxide",1.80974678237455
5,"Mediocre","Total sulfur dioxide",-0.713408143631871
5,"Mediocre","Total sulfur dioxide",-0.743807600571708
5,"Mediocre","Total sulfur dioxide",-1.10860108384974
6,"Mediocre","Total sulfur dioxide",-0.348614660353834
6,"Mediocre","Total sulfur dioxide",0.107377193743712
6,"Mediocre","Total sulfur dioxide",-0.743807600571708
6,"Mediocre","Total sulfur dioxide",-0.348614660353834
5,"Mediocre","Total sulfur dioxide",0.563369047841259
5,"Mediocre","Total sulfur dioxide",-0.318215203413998
5,"Mediocre","Total sulfur dioxide",0.563369047841259
5,"Mediocre","Total sulfur dioxide",0.684966875600605
5,"Mediocre","Total sulfur dioxide",0.532969590901422
6,"Mediocre","Total sulfur dioxide",1.01936090193881
5,"Mediocre","Total sulfur dioxide",3.23852125854686
5,"Mediocre","Total sulfur dioxide",0.0161788229242032
5,"Mediocre","Total sulfur dioxide",1.87054569625423
5,"Mediocre","Total sulfur dioxide",1.96174406707373
6,"Mediocre","Total sulfur dioxide",-0.0142206340156333
5,"Mediocre","Total sulfur dioxide",0.0161788229242032
6,"Mediocre","Total sulfur dioxide",0.47217067702175
6,"Mediocre","Total sulfur dioxide",-0.196617375654652
6,"Mediocre","Total sulfur dioxide",-0.561410858932689
6,"Mediocre","Total sulfur dioxide",0.289773935382731
6,"Mediocre","Total sulfur dioxide",1.29295601439733
5,"Mediocre","Total sulfur dioxide",1.29295601439733
6,"Mediocre","Total sulfur dioxide",0.289773935382731
5,"Mediocre","Total sulfur dioxide",-1.01740271303024
5,"Mediocre","Total sulfur dioxide",-0.37901411729367
5,"Mediocre","Total sulfur dioxide",1.68814895461521
5,"Mediocre","Total sulfur dioxide",1.32335547133717
5,"Mediocre","Total sulfur dioxide",-1.04780216997007
5,"Mediocre","Total sulfur dioxide",-1.04780216997007
7,"Good","Total sulfur dioxide",-0.926204342210726
5,"Mediocre","Total sulfur dioxide",-0.835005971391217
5,"Mediocre","Total sulfur dioxide",2.66093157668997
5,"Mediocre","Total sulfur dioxide",1.5969505837957
5,"Mediocre","Total sulfur dioxide",1.5969505837957
6,"Mediocre","Total sulfur dioxide",-0.622209772812362
6,"Mediocre","Total sulfur dioxide",-0.531011401992853
5,"Mediocre","Total sulfur dioxide",0.502570133961586
5,"Mediocre","Total sulfur dioxide",0.168176107623385
5,"Mediocre","Total sulfur dioxide",-0.0446200909554697
5,"Mediocre","Total sulfur dioxide",1.77934732543472
5,"Mediocre","Total sulfur dioxide",1.87054569625423
5,"Mediocre","Total sulfur dioxide",0.502570133961586
5,"Mediocre","Total sulfur dioxide",0.168176107623385
6,"Mediocre","Total sulfur dioxide",0.502570133961586
5,"Mediocre","Total sulfur dioxide",-0.80460651445138
6,"Mediocre","Total sulfur dioxide",0.502570133961586
5,"Mediocre","Total sulfur dioxide",2.87372777526883
5,"Mediocre","Total sulfur dioxide",1.44495329909652
5,"Mediocre","Total sulfur dioxide",1.2625565574575
6,"Mediocre","Total sulfur dioxide",-0.500611945053016
6,"Mediocre","Total sulfur dioxide",-0.105419004835143
6,"Mediocre","Total sulfur dioxide",-1.07820162690991
4,"Poor","Total sulfur dioxide",0.684966875600605
5,"Mediocre","Total sulfur dioxide",1.5969505837957
5,"Mediocre","Total sulfur dioxide",1.5969505837957
5,"Mediocre","Total sulfur dioxide",2.50893429199079
5,"Mediocre","Total sulfur dioxide",2.47853483505095
5,"Mediocre","Total sulfur dioxide",2.50893429199079
5,"Mediocre","Total sulfur dioxide",2.47853483505095
5,"Mediocre","Total sulfur dioxide",-0.743807600571708
6,"Mediocre","Total sulfur dioxide",1.20175764357782
5,"Mediocre","Total sulfur dioxide",-0.80460651445138
4,"Poor","Total sulfur dioxide",-0.80460651445138
6,"Mediocre","Total sulfur dioxide",-0.47021248811318
5,"Mediocre","Total sulfur dioxide",2.2657386364721
5,"Mediocre","Total sulfur dioxide",2.2657386364721
5,"Mediocre","Total sulfur dioxide",1.50575221297619
5,"Mediocre","Total sulfur dioxide",1.65774949767537
4,"Poor","Total sulfur dioxide",-0.135818461774979
6,"Mediocre","Total sulfur dioxide",-0.0750195478953061
5,"Mediocre","Total sulfur dioxide",0.502570133961586
4,"Poor","Total sulfur dioxide",-1.16939999772942
6,"Mediocre","Total sulfur dioxide",-0.865405428331053
6,"Mediocre","Total sulfur dioxide",-0.865405428331053
6,"Mediocre","Total sulfur dioxide",-0.135818461774979
5,"Mediocre","Total sulfur dioxide",-0.348614660353834
5,"Mediocre","Total sulfur dioxide",0.076977736803876
5,"Mediocre","Total sulfur dioxide",-0.348614660353834
6,"Mediocre","Total sulfur dioxide",-0.257416289534325
5,"Mediocre","Total sulfur dioxide",-0.80460651445138
5,"Mediocre","Total sulfur dioxide",-0.135818461774979
5,"Mediocre","Total sulfur dioxide",-0.135818461774979
5,"Mediocre","Total sulfur dioxide",1.9313446101339
5,"Mediocre","Total sulfur dioxide",-0.135818461774979
5,"Mediocre","Total sulfur dioxide",0.563369047841259
6,"Mediocre","Total sulfur dioxide",0.47217067702175
5,"Mediocre","Total sulfur dioxide",1.17135818663799
5,"Mediocre","Total sulfur dioxide",0.624167961720932
5,"Mediocre","Total sulfur dioxide",-0.622209772812362
5,"Mediocre","Total sulfur dioxide",2.9345266891485
5,"Mediocre","Total sulfur dioxide",2.96492614608834
5,"Mediocre","Total sulfur dioxide",2.44813537811112
6,"Mediocre","Total sulfur dioxide",0.076977736803876
5,"Mediocre","Total sulfur dioxide",2.41773592117128
5,"Mediocre","Total sulfur dioxide",-0.561410858932689
5,"Mediocre","Total sulfur dioxide",-0.561410858932689
5,"Mediocre","Total sulfur dioxide",2.23533917953226
5,"Mediocre","Total sulfur dioxide",0.259374478442895
6,"Mediocre","Total sulfur dioxide",-0.591810315872525
7,"Good","Total sulfur dioxide",1.41455384215668
4,"Poor","Total sulfur dioxide",-0.47021248811318
7,"Good","Total sulfur dioxide",-0.683008686692035
5,"Mediocre","Total sulfur dioxide",2.99532560302817
5,"Mediocre","Total sulfur dioxide",0.076977736803876
5,"Mediocre","Total sulfur dioxide",-0.227016832594488
6,"Mediocre","Total sulfur dioxide",-0.287815746474161
7,"Good","Total sulfur dioxide",-0.561410858932689
7,"Good","Total sulfur dioxide",-0.561410858932689
5,"Mediocre","Total sulfur dioxide",2.23533917953226
5,"Mediocre","Total sulfur dioxide",1.47535275603635
7,"Good","Total sulfur dioxide",-0.835005971391217
6,"Mediocre","Total sulfur dioxide",-0.835005971391217
6,"Mediocre","Total sulfur dioxide",0.47217067702175
6,"Mediocre","Total sulfur dioxide",-0.956603799150563
5,"Mediocre","Total sulfur dioxide",0.563369047841259
6,"Mediocre","Total sulfur dioxide",-0.166217918714815
5,"Mediocre","Total sulfur dioxide",2.2657386364721
5,"Mediocre","Total sulfur dioxide",0.076977736803876
5,"Mediocre","Total sulfur dioxide",-0.166217918714815
5,"Mediocre","Total sulfur dioxide",-0.0750195478953061
5,"Mediocre","Total sulfur dioxide",2.96492614608834
6,"Mediocre","Total sulfur dioxide",0.350572849262404
5,"Mediocre","Total sulfur dioxide",0.776165246420114
5,"Mediocre","Total sulfur dioxide",-1.10860108384974
6,"Mediocre","Total sulfur dioxide",-0.561410858932689
4,"Poor","Total sulfur dioxide",0.259374478442895
6,"Mediocre","Total sulfur dioxide",0.502570133961586
6,"Mediocre","Total sulfur dioxide",1.04976035887864
5,"Mediocre","Total sulfur dioxide",-0.713408143631871
6,"Mediocre","Total sulfur dioxide",0.502570133961586
5,"Mediocre","Total sulfur dioxide",-0.287815746474161
7,"Good","Total sulfur dioxide",1.80974678237455
6,"Mediocre","Total sulfur dioxide",0.076977736803876
6,"Mediocre","Total sulfur dioxide",0.350572849262404
5,"Mediocre","Total sulfur dioxide",-0.287815746474161
6,"Mediocre","Total sulfur dioxide",-0.287815746474161
6,"Mediocre","Total sulfur dioxide",-0.257416289534325
6,"Mediocre","Total sulfur dioxide",-0.257416289534325
6,"Mediocre","Total sulfur dioxide",-0.227016832594488
6,"Mediocre","Total sulfur dioxide",-0.257416289534325
6,"Mediocre","Total sulfur dioxide",-0.287815746474161
5,"Mediocre","Total sulfur dioxide",0.47217067702175
6,"Mediocre","Total sulfur dioxide",-0.683008686692035
6,"Mediocre","Total sulfur dioxide",1.90094515319406
7,"Good","Total sulfur dioxide",-0.683008686692035
7,"Good","Total sulfur dioxide",-0.683008686692035
6,"Mediocre","Total sulfur dioxide",-0.713408143631871
5,"Mediocre","Total sulfur dioxide",0.137776650683549
5,"Mediocre","Total sulfur dioxide",0.80656470335995
6,"Mediocre","Total sulfur dioxide",-0.227016832594488
6,"Mediocre","Total sulfur dioxide",-0.713408143631871
6,"Mediocre","Total sulfur dioxide",-0.287815746474161
6,"Mediocre","Total sulfur dioxide",-0.37901411729367
5,"Mediocre","Total sulfur dioxide",-0.774207057511544
5,"Mediocre","Total sulfur dioxide",1.20175764357782
6,"Mediocre","Total sulfur dioxide",-0.37901411729367
5,"Mediocre","Total sulfur dioxide",2.20493972259243
5,"Mediocre","Total sulfur dioxide",-1.01740271303024
5,"Mediocre","Total sulfur dioxide",0.289773935382731
5,"Mediocre","Total sulfur dioxide",-0.0446200909554697
7,"Good","Total sulfur dioxide",-0.409413574233507
5,"Mediocre","Total sulfur dioxide",-0.0446200909554697
4,"Poor","Total sulfur dioxide",0.624167961720932
5,"Mediocre","Total sulfur dioxide",-0.348614660353834
5,"Mediocre","Total sulfur dioxide",0.076977736803876
5,"Mediocre","Total sulfur dioxide",-0.591810315872525
7,"Good","Total sulfur dioxide",-1.10860108384974
4,"Poor","Total sulfur dioxide",0.441771220081913
8,"Good","Total sulfur dioxide",-0.287815746474161
6,"Mediocre","Total sulfur dioxide",-0.591810315872525
6,"Mediocre","Total sulfur dioxide",-0.713408143631871
